GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "49003","Box Elder, UT",7,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",973035,971309,953565,976103,1110711,1253247
 "49003","Box Elder, UT",7,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2017 dollars",816459,831562,784101,819286,947446,1094285
 "49003","Box Elder, UT",7,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",156577,139527,169514,157447,164867,161553
 "49003","Box Elder, UT",7,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",78336,72006,57888,60271,58232,57809
 "49003","Box Elder, UT",7,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",118959,127388,134208,126639,114643,113490
 "49003","Box Elder, UT",7,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",111172,111063,109807,120881,138363,124474
 "49003","Box Elder, UT",7,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",25968,27795,31346,30858,33422,37233
 "49003","Box Elder, UT",7,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",247207,305437,274511,273281,261087,238654
 "49003","Box Elder, UT",7,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",29370,27812,30452,39887,35782,31545
 "49003","Box Elder, UT",7,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",217837,277951,244006,232956,224931,206844
 "49003","Box Elder, UT",7,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",70317,81377,(D),75892,78234,85485
 "49003","Box Elder, UT",7,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",34116,37993,(D),(D),(D),(D)
 "49003","Box Elder, UT",7,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",257,308,(D),(D),(D),(D)
 "49003","Box Elder, UT",7,CAGDP9,65,"56","   Administrative and support and waste management and remediation services ","Thousands of chained 2017 dollars",35944,43068,41541,34831,35654,33700
 "49003","Box Elder, UT",7,CAGDP9,68,"61,62","  Educational services, health care, and social assistance ","Thousands of chained 2017 dollars",89845,97405,103942,96272,99816,107484
 "49003","Box Elder, UT",7,CAGDP9,69,"61","   Educational services ","Thousands of chained 2017 dollars",4404,4849,5625,5346,5966,6656
