GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2017,2018,2019,2020,2021,2022
 "10003","New Castle, DE",2,CAGDP9,79,"72","   Accommodation and food services ","Thousands of chained 2017 dollars",832492,842855,851722,614405,823562,866318
 "10003","New Castle, DE",2,CAGDP9,82,"81","  Other services (except government and government enterprises) ","Thousands of chained 2017 dollars",660925,651315,644860,560837,592316,593116
 "10003","New Castle, DE",2,CAGDP9,83,"92","Government and government enterprises ","Thousands of chained 2017 dollars",4106963,4203298,4155345,4023229,4099492,4217190
 "10003","New Castle, DE",2,CAGDP9,87,"11,21","Natural resources and mining ","Thousands of chained 2017 dollars",(D),(D),(D),(D),(D),(D)
 "10003","New Castle, DE",2,CAGDP9,88,"42,44-45","Trade ","Thousands of chained 2017 dollars",3215913,3266747,3279076,3291707,3285940,3141163
 "10003","New Castle, DE",2,CAGDP9,89,"22,48-49","Transportation and utilities ","Thousands of chained 2017 dollars",(D),(D),1575053,1641726,1687026,1798510
 "10003","New Castle, DE",2,CAGDP9,90,"31-33,51","Manufacturing and information ","Thousands of chained 2017 dollars",3065865,3317526,(D),(D),(D),(D)
 "10003","New Castle, DE",2,CAGDP9,91,"...","Private goods-producing industries 2/","Thousands of chained 2017 dollars",(D),(D),4590149,4594635,4509142,4128548
 "10003","New Castle, DE",2,CAGDP9,92,"...","Private services-providing industries 3/","Thousands of chained 2017 dollars",(D),(D),43662824,42611819,43424472,44139906
 "10005","Sussex, DE",2,CAGDP9,1,"...","All industry total ","Thousands of chained 2017 dollars",12191740,12734790,13811749,13330228,14154897,14407861
 "10005","Sussex, DE",2,CAGDP9,2,"..."," Private industries ","Thousands of chained 2017 dollars",11379720,11880766,12960624,12477426,13288077,13522670
 "10005","Sussex, DE",2,CAGDP9,3,"11","  Agriculture, forestry, fishing and hunting ","Thousands of chained 2017 dollars",(D),(D),392255,211918,333703,490526
 "10005","Sussex, DE",2,CAGDP9,6,"21","  Mining, quarrying, and oil and gas extraction ","Thousands of chained 2017 dollars",(D),2618,3671,3910,3979,(D)
 "10005","Sussex, DE",2,CAGDP9,10,"22","  Utilities ","Thousands of chained 2017 dollars",86663,79263,66510,73658,98856,57550
 "10005","Sussex, DE",2,CAGDP9,11,"23","  Construction ","Thousands of chained 2017 dollars",775383,754097,822782,851592,932914,837338
 "10005","Sussex, DE",2,CAGDP9,12,"31-33","  Manufacturing ","Thousands of chained 2017 dollars",(D),(D),1264240,1269616,1307602,1395888
 "10005","Sussex, DE",2,CAGDP9,13,"321,327-339","   Durable goods manufacturing ","Thousands of chained 2017 dollars",(D),(D),247593,241551,(D),(D)
 "10005","Sussex, DE",2,CAGDP9,25,"311-316,322-326","   Nondurable goods manufacturing ","Thousands of chained 2017 dollars",958256,971046,1016683,1028134,(D),(D)
 "10005","Sussex, DE",2,CAGDP9,34,"42","  Wholesale trade ","Thousands of chained 2017 dollars",291442,290303,292652,303096,(D),295296
 "10005","Sussex, DE",2,CAGDP9,35,"44-45","  Retail trade ","Thousands of chained 2017 dollars",717006,741596,770217,750054,773535,733113
 "10005","Sussex, DE",2,CAGDP9,36,"48-49","  Transportation and warehousing ","Thousands of chained 2017 dollars",152553,155273,171556,168720,(D),(D)
 "10005","Sussex, DE",2,CAGDP9,45,"51","  Information ","Thousands of chained 2017 dollars",115141,132477,148621,147197,209351,227779
 "10005","Sussex, DE",2,CAGDP9,50,"52,53","  Finance, insurance, real estate, rental, and leasing ","Thousands of chained 2017 dollars",5170641,5450517,6308898,6176885,6186573,(D)
 "10005","Sussex, DE",2,CAGDP9,51,"52","   Finance and insurance ","Thousands of chained 2017 dollars",2318318,2116433,2718485,2466217,2308626,2232466
 "10005","Sussex, DE",2,CAGDP9,56,"53","   Real estate and rental and leasing ","Thousands of chained 2017 dollars",2852323,3343469,3585626,3714937,3886991,(D)
 "10005","Sussex, DE",2,CAGDP9,59,"54,55,56","  Professional and business services ","Thousands of chained 2017 dollars",646300,695289,754288,728249,893851,1017216
 "10005","Sussex, DE",2,CAGDP9,60,"54","   Professional, scientific, and technical services ","Thousands of chained 2017 dollars",(D),(D),341523,362769,453478,518455
 "10005","Sussex, DE",2,CAGDP9,64,"55","   Management of companies and enterprises ","Thousands of chained 2017 dollars",(D),(D),63419,28327,32316,43279
